customer_id,contract_type,tenure_months,monthly_charge,support_tickets,internet_type,paperless_billing,auto_payment,churned
CU-12346,รายเดือน,54,1433.56,0,ADSL,ใช่,ใช่,0
CU-12347,รายเดือน,8,768.35,1,ไฟเบอร์,ไม่,ไม่,1
CU-12348,1 ปี,17,1497.09,1,ไฟเบอร์,ไม่,ใช่,0
CU-12349,รายเดือน,53,1129.48,1,ADSL,ใช่,ใช่,0
CU-12350,รายเดือน,45,975.95,0,ไฟเบอร์,ไม่,ไม่,0
CU-12351,2 ปี,56,1370.80,3,ADSL,ใช่,ไม่,0
CU-12352,รายเดือน,63,356.58,1,ADSL,ใช่,ไม่,0
CU-12353,1 ปี,49,632.80,1,ADSL,ใช่,ใช่,0
CU-12354,รายเดือน,30,619.00,2,ไฟเบอร์,ไม่,ไม่,1
CU-12355,1 ปี,39,1377.35,0,ไฟเบอร์,ใช่,ไม่,0
CU-12356,รายเดือน,22,1427.27,4,ADSL,ไม่,ไม่,1
CU-12357,1 ปี,8,1144.68,0,ADSL,ไม่,ไม่,0
CU-12358,1 ปี,10,1432.56,0,ADSL,ใช่,ไม่,0
CU-12359,1 ปี,57,354.67,1,ไฟเบอร์,ใช่,ใช่,1
CU-12360,2 ปี,37,984.18,5,ADSL,ใช่,ใช่,0
CU-12361,1 ปี,27,1313.11,4,ADSL,ใช่,ใช่,1
CU-12362,2 ปี,28,1033.95,0,ADSL,ไม่,ไม่,0
CU-12363,รายเดือน,72,967.60,1,ไฟเบอร์,ใช่,ใช่,0
CU-12364,1 ปี,43,1148.07,4,ADSL,ใช่,ใช่,0
CU-12365,รายเดือน,18,465.98,4,ไฟเบอร์,ไม่,ใช่,1
CU-12366,รายเดือน,14,1375.41,1,ไฟเบอร์,ใช่,ใช่,1
CU-12367,รายเดือน,7,760.87,4,ADSL,ใช่,ใช่,1
CU-12368,รายเดือน,5,542.64,4,ADSL,ใช่,ใช่,1
CU-12369,1 ปี,33,314.65,0,ADSL,ใช่,ใช่,0
CU-12370,รายเดือน,9,553.06,0,ไฟเบอร์,ใช่,ใช่,1
CU-12371,1 ปี,19,638.99,0,ADSL,ใช่,ไม่,1
CU-12372,รายเดือน,33,896.77,2,ADSL,ใช่,ใช่,1
CU-12373,รายเดือน,42,1586.61,0,ADSL,ใช่,ใช่,1
CU-12374,2 ปี,14,1257.24,2,ADSL,ไม่,ใช่,0
CU-12375,1 ปี,69,720.01,0,ADSL,ใช่,ไม่,0
CU-12376,2 ปี,52,1092.24,0,ไฟเบอร์,ใช่,ไม่,0
CU-12377,2 ปี,48,915.86,1,ADSL,ใช่,ไม่,0
CU-12378,รายเดือน,43,528.16,0,ADSL,ไม่,ไม่,0
CU-12379,2 ปี,63,1559.08,1,ADSL,ไม่,ไม่,0
CU-12380,1 ปี,71,428.99,0,ไฟเบอร์,ใช่,ใช่,0
CU-12381,รายเดือน,20,1453.36,0,ADSL,ไม่,ใช่,0
CU-12382,รายเดือน,11,999.28,1,ADSL,ไม่,ใช่,1
CU-12383,รายเดือน,53,915.72,3,ไฟเบอร์,ใช่,ไม่,0
CU-12384,1 ปี,36,1076.69,0,ADSL,ไม่,ใช่,0
CU-12385,2 ปี,27,898.80,3,ไฟเบอร์,ไม่,ไม่,0
CU-12386,1 ปี,17,1540.42,0,ADSL,ใช่,ไม่,0
CU-12387,2 ปี,68,982.90,4,ไฟเบอร์,ใช่,ใช่,0
CU-12388,1 ปี,43,1558.89,0,ADSL,ใช่,ใช่,0
CU-12389,รายเดือน,68,409.87,0,ADSL,ใช่,ไม่,0
CU-12390,รายเดือน,49,472.83,0,ADSL,ใช่,ไม่,1
CU-12391,1 ปี,27,496.42,3,ADSL,ไม่,ใช่,0
CU-12392,รายเดือน,50,944.14,0,ไฟเบอร์,ไม่,ไม่,0
CU-12393,2 ปี,36,480.62,3,ไฟเบอร์,ไม่,ใช่,0
CU-12394,1 ปี,17,354.29,3,ไฟเบอร์,ใช่,ใช่,0
CU-12395,1 ปี,46,791.72,1,ADSL,ใช่,ไม่,0
CU-12396,รายเดือน,55,500.88,2,ADSL,ไม่,ไม่,1
CU-12397,รายเดือน,64,453.18,2,ADSL,ใช่,ไม่,0
CU-12398,1 ปี,71,710.68,0,ไฟเบอร์,ใช่,ใช่,0
CU-12399,รายเดือน,53,1450.89,1,ADSL,ไม่,ไม่,0
CU-12400,1 ปี,18,1071.10,3,ADSL,ใช่,ใช่,0
CU-12401,รายเดือน,17,1446.43,2,ADSL,ใช่,ไม่,1
CU-12402,1 ปี,7,636.86,1,ADSL,ใช่,ใช่,0
CU-12403,รายเดือน,60,349.12,0,ADSL,ใช่,ไม่,0
CU-12404,รายเดือน,27,543.82,0,ไฟเบอร์,ไม่,ไม่,0
CU-12405,รายเดือน,15,1367.82,0,ไฟเบอร์,ไม่,ไม่,1
CU-12406,1 ปี,35,1572.23,0,ไฟเบอร์,ใช่,ไม่,0
CU-12407,รายเดือน,17,1330.39,0,ไฟเบอร์,ใช่,ไม่,1
CU-12408,1 ปี,57,1495.99,0,ADSL,ใช่,ใช่,0
CU-12409,2 ปี,33,1322.67,0,ไฟเบอร์,ใช่,ใช่,0
CU-12410,1 ปี,5,496.62,0,ADSL,ใช่,ใช่,0
CU-12411,1 ปี,67,378.30,0,ไฟเบอร์,ไม่,ใช่,0
CU-12412,รายเดือน,45,1174.53,0,ADSL,ใช่,ใช่,0
CU-12413,1 ปี,60,1289.22,2,ADSL,ใช่,ใช่,0
CU-12414,รายเดือน,4,959.67,0,ADSL,ไม่,ไม่,1
CU-12415,2 ปี,62,839.62,0,ไฟเบอร์,ไม่,ไม่,0
CU-12416,รายเดือน,58,1354.81,2,ไฟเบอร์,ใช่,ใช่,1
CU-12417,1 ปี,30,1404.14,1,ADSL,ไม่,ใช่,0
CU-12418,1 ปี,19,579.91,0,ไฟเบอร์,ไม่,ใช่,0
CU-12419,1 ปี,33,481.00,1,ไฟเบอร์,ไม่,ไม่,0
CU-12420,2 ปี,47,953.35,3,ADSL,ไม่,ใช่,0
CU-12421,รายเดือน,28,433.61,0,ไฟเบอร์,ใช่,ไม่,1
CU-12422,2 ปี,26,1243.50,3,ADSL,ใช่,ไม่,0
CU-12423,รายเดือน,1,849.24,3,ADSL,ใช่,ไม่,1
CU-12424,รายเดือน,31,478.26,0,ไฟเบอร์,ไม่,ไม่,0
CU-12425,รายเดือน,52,961.61,0,ไฟเบอร์,ใช่,ใช่,1
CU-12426,1 ปี,22,1571.90,1,ไฟเบอร์,ใช่,ไม่,0
CU-12427,รายเดือน,22,1305.13,0,ไฟเบอร์,ไม่,ไม่,0
CU-12428,รายเดือน,49,1343.50,2,ADSL,ใช่,ใช่,0
CU-12429,รายเดือน,14,955.21,0,ไฟเบอร์,ใช่,ไม่,1
CU-12430,รายเดือน,21,995.56,0,ADSL,ไม่,ใช่,1
CU-12431,รายเดือน,56,845.36,3,ADSL,ใช่,ใช่,1
CU-12432,รายเดือน,51,746.80,3,ไฟเบอร์,ไม่,ใช่,1
CU-12433,รายเดือน,39,1060.06,0,ไฟเบอร์,ใช่,ใช่,0
CU-12434,รายเดือน,68,1389.73,0,ADSL,ใช่,ไม่,0
CU-12435,2 ปี,21,948.50,2,ADSL,ใช่,ใช่,0
CU-12436,1 ปี,56,587.61,1,ADSL,ใช่,ไม่,1
CU-12437,1 ปี,25,532.08,3,ADSL,ใช่,ไม่,0
CU-12438,รายเดือน,28,458.09,2,ไฟเบอร์,ใช่,ใช่,0
CU-12439,รายเดือน,17,1126.93,2,ไฟเบอร์,ใช่,ไม่,1
CU-12440,รายเดือน,53,530.25,1,ADSL,ไม่,ใช่,0
CU-12441,1 ปี,28,896.65,5,ไฟเบอร์,ไม่,ใช่,0
CU-12442,1 ปี,9,701.37,1,ไฟเบอร์,ใช่,ใช่,0
CU-12443,1 ปี,22,829.80,5,ADSL,ใช่,ใช่,0
CU-12444,รายเดือน,65,1563.86,0,ไฟเบอร์,ไม่,ไม่,0
CU-12445,รายเดือน,63,1458.27,1,ไฟเบอร์,ใช่,ไม่,0
CU-12446,2 ปี,58,881.47,0,ADSL,ไม่,ไม่,0
CU-12447,2 ปี,60,312.65,3,ไฟเบอร์,ไม่,ใช่,0
CU-12448,2 ปี,50,1575.21,2,ADSL,ไม่,ใช่,1
CU-12449,รายเดือน,19,1249.99,0,ไฟเบอร์,ไม่,ไม่,0
CU-12450,2 ปี,55,478.51,2,ไฟเบอร์,ไม่,ใช่,0
CU-12451,รายเดือน,35,787.19,2,ไฟเบอร์,ใช่,ใช่,0
CU-12452,รายเดือน,30,665.11,0,ADSL,ไม่,ใช่,0
CU-12453,1 ปี,43,533.13,4,ADSL,ใช่,ใช่,0
CU-12454,รายเดือน,50,1202.21,5,ADSL,ใช่,ไม่,0
CU-12455,รายเดือน,37,1282.13,0,ADSL,ใช่,ไม่,0
CU-12456,1 ปี,39,485.20,2,ไฟเบอร์,ใช่,ใช่,0
CU-12457,1 ปี,19,1196.81,0,ADSL,ใช่,ไม่,0
CU-12458,รายเดือน,32,619.03,4,ADSL,ไม่,ไม่,0
CU-12459,1 ปี,72,1142.68,2,ไฟเบอร์,ใช่,ใช่,0
CU-12460,รายเดือน,28,645.24,0,ไฟเบอร์,ใช่,ไม่,1
CU-12461,2 ปี,49,1549.79,0,ADSL,ใช่,ไม่,0
CU-12462,รายเดือน,2,1061.09,0,ADSL,ใช่,ไม่,1
CU-12463,รายเดือน,66,964.58,3,ADSL,ใช่,ไม่,1
CU-12464,1 ปี,47,316.00,1,ADSL,ไม่,ไม่,0
CU-12465,1 ปี,43,901.28,1,ADSL,ไม่,ใช่,0
CU-12466,รายเดือน,10,1519.55,2,ไฟเบอร์,ไม่,ใช่,1
CU-12467,1 ปี,42,786.86,3,ไฟเบอร์,ใช่,ไม่,0
CU-12468,รายเดือน,48,1525.36,5,ADSL,ใช่,ใช่,1
CU-12469,1 ปี,32,719.61,0,ADSL,ไม่,ใช่,0
CU-12470,1 ปี,1,891.97,1,ADSL,ใช่,ใช่,0
CU-12471,1 ปี,72,859.82,1,ไฟเบอร์,ไม่,ใช่,0
CU-12472,รายเดือน,50,462.01,3,ADSL,ใช่,ใช่,0
CU-12473,รายเดือน,12,1061.39,0,ADSL,ไม่,ใช่,1
CU-12474,2 ปี,24,321.62,3,ADSL,ไม่,ไม่,0
CU-12475,รายเดือน,54,617.82,2,ไฟเบอร์,ไม่,ใช่,1
CU-12476,รายเดือน,14,1260.59,2,ADSL,ไม่,ไม่,1
CU-12477,2 ปี,28,880.92,3,ADSL,ใช่,ไม่,0
CU-12478,รายเดือน,66,1039.61,1,ไฟเบอร์,ไม่,ใช่,0
CU-12479,รายเดือน,18,701.58,2,ไฟเบอร์,ใช่,ใช่,1
CU-12480,รายเดือน,52,1367.51,1,ไฟเบอร์,ใช่,ไม่,1
CU-12481,2 ปี,41,617.79,2,ADSL,ไม่,ไม่,0
CU-12482,รายเดือน,39,568.52,4,ไฟเบอร์,ใช่,ใช่,1
CU-12483,รายเดือน,2,1437.59,1,ไฟเบอร์,ไม่,ไม่,1
CU-12484,2 ปี,67,1334.45,4,ADSL,ไม่,ใช่,0
CU-12485,2 ปี,31,570.17,4,ADSL,ใช่,ใช่,0
CU-12486,1 ปี,12,367.04,2,ADSL,ใช่,ใช่,0
CU-12487,2 ปี,5,356.20,2,ไฟเบอร์,ใช่,ใช่,0
CU-12488,รายเดือน,5,1540.63,2,ADSL,ใช่,ไม่,1
CU-12489,1 ปี,54,1512.15,1,ไฟเบอร์,ใช่,ใช่,0
CU-12490,2 ปี,57,335.59,2,ADSL,ไม่,ใช่,0
CU-12491,รายเดือน,23,1249.67,4,ADSL,ใช่,ไม่,1
CU-12492,1 ปี,9,1207.31,1,ADSL,ไม่,ใช่,0
CU-12493,2 ปี,52,822.86,0,ADSL,ไม่,ใช่,0
CU-12494,รายเดือน,63,428.43,3,ไฟเบอร์,ใช่,ใช่,1
CU-12495,รายเดือน,56,821.51,4,ADSL,ใช่,ไม่,0
CU-12496,รายเดือน,6,1435.01,0,ไฟเบอร์,ใช่,ใช่,1
CU-12497,รายเดือน,59,754.77,0,ไฟเบอร์,ไม่,ใช่,0
CU-12498,1 ปี,16,657.15,0,ADSL,ใช่,ใช่,0
CU-12499,1 ปี,52,446.83,0,ADSL,ไม่,ไม่,0
CU-12500,1 ปี,42,954.61,1,ADSL,ไม่,ไม่,0
CU-12501,1 ปี,71,664.91,1,ไฟเบอร์,ไม่,ใช่,0
CU-12502,รายเดือน,52,1582.26,0,ไฟเบอร์,ใช่,ไม่,1
CU-12503,2 ปี,21,1261.96,3,ADSL,ไม่,ใช่,0
CU-12504,รายเดือน,49,1382.66,0,ไฟเบอร์,ใช่,ใช่,1
CU-12505,รายเดือน,61,606.14,0,ไฟเบอร์,ใช่,ใช่,0
CU-12506,รายเดือน,11,504.45,0,ไฟเบอร์,ใช่,ไม่,0
CU-12507,รายเดือน,60,777.97,0,ไฟเบอร์,ไม่,ใช่,0
CU-12508,รายเดือน,1,460.35,1,ADSL,ใช่,ใช่,1
CU-12509,รายเดือน,11,1052.12,5,ADSL,ใช่,ใช่,1
CU-12510,1 ปี,3,1338.08,1,ADSL,ไม่,ไม่,1
CU-12511,รายเดือน,46,794.56,4,ADSL,ไม่,ใช่,1
CU-12512,รายเดือน,47,499.78,1,ADSL,ใช่,ใช่,1
CU-12513,รายเดือน,21,542.48,0,ไฟเบอร์,ใช่,ไม่,1
CU-12514,รายเดือน,5,809.82,3,ADSL,ใช่,ไม่,0
CU-12515,รายเดือน,14,1048.20,0,ADSL,ใช่,ใช่,0
CU-12516,1 ปี,16,1510.82,1,ADSL,ใช่,ไม่,0
CU-12517,2 ปี,45,443.98,1,ไฟเบอร์,ไม่,ไม่,0
CU-12518,รายเดือน,26,1090.59,0,ไฟเบอร์,ใช่,ใช่,0
CU-12519,2 ปี,19,417.63,0,ADSL,ใช่,ใช่,0
CU-12520,1 ปี,50,352.25,4,ADSL,ไม่,ไม่,0
CU-12521,2 ปี,16,1430.70,2,ไฟเบอร์,ไม่,ใช่,1
CU-12522,รายเดือน,50,626.01,0,ไฟเบอร์,ไม่,ไม่,1
CU-12523,2 ปี,9,729.49,0,ไฟเบอร์,ใช่,ใช่,0
CU-12524,รายเดือน,61,952.72,0,ไฟเบอร์,ใช่,ใช่,0
CU-12525,1 ปี,39,414.90,1,ไฟเบอร์,ใช่,ใช่,0
CU-12526,รายเดือน,22,1205.80,1,ADSL,ไม่,ไม่,1
CU-12527,รายเดือน,54,980.22,0,ADSL,ใช่,ไม่,0
CU-12528,รายเดือน,52,824.75,3,ADSL,ใช่,ใช่,1
CU-12529,2 ปี,63,1131.25,0,ADSL,ใช่,ไม่,0
CU-12530,รายเดือน,58,778.12,5,ไฟเบอร์,ใช่,ไม่,1
CU-12531,รายเดือน,46,713.30,1,ADSL,ใช่,ใช่,0
CU-12532,รายเดือน,53,903.35,1,ADSL,ใช่,ใช่,0
CU-12533,รายเดือน,49,471.17,2,ไฟเบอร์,ไม่,ไม่,1
CU-12534,2 ปี,6,443.87,2,ADSL,ใช่,ไม่,0
CU-12535,รายเดือน,13,1360.87,3,ADSL,ใช่,ใช่,1
CU-12536,2 ปี,39,725.45,1,ADSL,ไม่,ใช่,0
CU-12537,1 ปี,68,1380.78,0,ไฟเบอร์,ไม่,ไม่,0
CU-12538,2 ปี,37,1441.55,1,ADSL,ใช่,ไม่,0
CU-12539,2 ปี,49,404.54,0,ADSL,ไม่,ใช่,0
CU-12540,รายเดือน,27,1284.34,0,ADSL,ใช่,ใช่,1
CU-12541,รายเดือน,2,1492.97,0,ไฟเบอร์,ไม่,ไม่,1
CU-12542,รายเดือน,5,505.32,2,ADSL,ใช่,ใช่,1
CU-12543,รายเดือน,52,598.20,0,ADSL,ไม่,ไม่,0
CU-12544,รายเดือน,39,953.93,5,ADSL,ไม่,ไม่,1
CU-12545,1 ปี,34,1402.07,1,ADSL,ไม่,ไม่,0
CU-12546,1 ปี,16,1202.24,2,ADSL,ใช่,ไม่,1
CU-12547,รายเดือน,38,1483.75,0,ไฟเบอร์,ใช่,ไม่,1
CU-12548,รายเดือน,23,730.60,0,ADSL,ใช่,ไม่,1
CU-12549,รายเดือน,59,361.08,1,ADSL,ไม่,ไม่,0
CU-12550,รายเดือน,66,406.39,2,ไฟเบอร์,ใช่,ไม่,0
CU-12551,รายเดือน,56,627.54,0,ADSL,ไม่,ใช่,0
CU-12552,2 ปี,6,1062.16,0,ADSL,ใช่,ใช่,0
CU-12553,รายเดือน,38,1060.26,2,ไฟเบอร์,ไม่,ไม่,1
CU-12554,รายเดือน,58,970.29,3,ไฟเบอร์,ไม่,ไม่,0
CU-12555,รายเดือน,22,1136.33,2,ADSL,ไม่,ไม่,1
CU-12556,รายเดือน,18,1344.44,2,ADSL,ใช่,ใช่,1
CU-12557,1 ปี,57,614.17,1,ไฟเบอร์,ใช่,ใช่,0
CU-12558,รายเดือน,47,452.23,2,ไฟเบอร์,ใช่,ใช่,1
CU-12559,รายเดือน,66,1330.30,1,ADSL,ใช่,ไม่,1
CU-12560,รายเดือน,66,1175.72,2,ไฟเบอร์,ใช่,ใช่,1
CU-12561,1 ปี,67,464.32,2,ไฟเบอร์,ใช่,ไม่,0
CU-12562,รายเดือน,19,1082.74,0,ADSL,ใช่,ใช่,0
CU-12563,รายเดือน,49,352.34,0,ADSL,ใช่,ไม่,0
CU-12564,รายเดือน,31,1363.59,1,ไฟเบอร์,ใช่,ใช่,1
CU-12565,รายเดือน,29,961.25,1,ไฟเบอร์,ใช่,ไม่,1
CU-12566,รายเดือน,44,1539.84,5,ไฟเบอร์,ใช่,ใช่,1
CU-12567,2 ปี,22,664.10,5,ADSL,ไม่,ใช่,0
CU-12568,รายเดือน,13,895.50,5,ADSL,ใช่,ไม่,1
CU-12569,รายเดือน,51,1159.86,3,ADSL,ใช่,ใช่,0
CU-12570,2 ปี,2,348.06,1,ADSL,ใช่,ใช่,0
CU-12571,รายเดือน,55,1329.07,4,ADSL,ใช่,ไม่,1
CU-12572,รายเดือน,26,1440.63,2,ไฟเบอร์,ใช่,ไม่,1
CU-12573,1 ปี,67,1342.21,3,ADSL,ใช่,ใช่,0
CU-12574,รายเดือน,60,487.12,1,ไฟเบอร์,ไม่,ใช่,0
CU-12575,2 ปี,13,783.39,2,ADSL,ใช่,ไม่,0
CU-12576,รายเดือน,33,685.57,1,ไฟเบอร์,ใช่,ใช่,0
CU-12577,รายเดือน,1,844.41,2,ADSL,ไม่,ไม่,1
CU-12578,1 ปี,34,734.36,2,ไฟเบอร์,ใช่,ไม่,0
CU-12579,รายเดือน,17,1548.67,1,ไฟเบอร์,ไม่,ใช่,1
CU-12580,รายเดือน,29,702.72,3,ไฟเบอร์,ใช่,ใช่,1
CU-12581,2 ปี,40,1260.78,0,ADSL,ใช่,ใช่,1
CU-12582,รายเดือน,15,309.52,2,ADSL,ไม่,ใช่,0
CU-12583,2 ปี,59,643.85,1,ไฟเบอร์,ใช่,ไม่,0
CU-12584,1 ปี,66,899.38,2,ADSL,ใช่,ใช่,0
CU-12585,รายเดือน,40,1153.25,2,ไฟเบอร์,ไม่,ไม่,1
CU-12586,รายเดือน,4,966.37,1,ไฟเบอร์,ใช่,ใช่,1
CU-12587,1 ปี,45,1268.66,1,ADSL,ไม่,ไม่,0
CU-12588,2 ปี,33,685.24,0,ADSL,ใช่,ไม่,0
CU-12589,2 ปี,32,1223.64,0,ADSL,ไม่,ไม่,0
CU-12590,1 ปี,38,1104.76,0,ADSL,ใช่,ใช่,0
CU-12591,1 ปี,17,891.16,1,ไฟเบอร์,ใช่,ไม่,0
CU-12592,2 ปี,50,729.34,4,ADSL,ไม่,ใช่,0
CU-12593,รายเดือน,51,1312.98,0,ADSL,ไม่,ใช่,0
CU-12594,รายเดือน,58,502.51,0,ADSL,ไม่,ไม่,1
CU-12595,รายเดือน,65,850.73,2,ADSL,ใช่,ใช่,1
CU-12596,2 ปี,59,1212.84,0,ไฟเบอร์,ไม่,ไม่,0
CU-12597,รายเดือน,22,556.96,4,ADSL,ใช่,ใช่,1
CU-12598,รายเดือน,58,1431.33,1,ไฟเบอร์,ใช่,ไม่,0
CU-12599,รายเดือน,25,361.81,2,ADSL,ใช่,ไม่,0
CU-12600,รายเดือน,66,851.40,3,ADSL,ใช่,ใช่,0
CU-12601,รายเดือน,10,1185.76,1,ADSL,ไม่,ไม่,1
CU-12602,รายเดือน,15,691.22,0,ADSL,ไม่,ไม่,0
CU-12603,รายเดือน,34,632.04,0,ADSL,ไม่,ใช่,0
CU-12604,รายเดือน,5,835.05,1,ไฟเบอร์,ไม่,ใช่,1
CU-12605,รายเดือน,53,494.54,1,ไฟเบอร์,ใช่,ไม่,1
CU-12606,รายเดือน,58,1187.57,0,ไฟเบอร์,ใช่,ไม่,1
CU-12607,1 ปี,33,672.47,0,ไฟเบอร์,ใช่,ไม่,1
CU-12608,รายเดือน,48,629.14,3,ไฟเบอร์,ใช่,ไม่,1
CU-12609,รายเดือน,29,1108.62,3,ADSL,ไม่,ใช่,1
CU-12610,2 ปี,19,608.70,0,ADSL,ใช่,ใช่,0
CU-12611,1 ปี,54,1575.40,0,ADSL,ไม่,ใช่,0
CU-12612,รายเดือน,52,338.54,0,ไฟเบอร์,ใช่,ใช่,0
CU-12613,2 ปี,49,1562.24,0,ADSL,ใช่,ใช่,0
CU-12614,1 ปี,1,1100.54,3,ADSL,ไม่,ใช่,0
CU-12615,2 ปี,58,784.09,2,ไฟเบอร์,ใช่,ใช่,0
CU-12616,รายเดือน,68,709.97,1,ไฟเบอร์,ใช่,ใช่,1
CU-12617,1 ปี,37,718.27,3,ADSL,ไม่,ใช่,0
CU-12618,รายเดือน,64,829.32,0,ADSL,ใช่,ใช่,0
CU-12619,รายเดือน,26,1499.00,0,ADSL,ใช่,ไม่,1
CU-12620,2 ปี,22,1224.12,0,ADSL,ไม่,ไม่,0
CU-12621,2 ปี,53,453.15,0,ADSL,ใช่,ใช่,0
CU-12622,รายเดือน,49,1431.09,5,ADSL,ใช่,ใช่,1
CU-12623,รายเดือน,64,1176.56,4,ADSL,ไม่,ไม่,1
CU-12624,รายเดือน,15,1491.26,3,ไฟเบอร์,ไม่,ใช่,1
CU-12625,2 ปี,13,686.40,3,ADSL,ใช่,ไม่,1
CU-12626,2 ปี,69,1421.39,1,ไฟเบอร์,ใช่,ใช่,0
CU-12627,รายเดือน,12,1516.14,0,ไฟเบอร์,ใช่,ไม่,1
CU-12628,1 ปี,10,936.25,4,ADSL,ไม่,ไม่,0
CU-12629,1 ปี,44,459.33,2,ADSL,ใช่,ไม่,1
CU-12630,รายเดือน,16,908.88,0,ADSL,ไม่,ใช่,1
CU-12631,1 ปี,39,672.74,0,ADSL,ใช่,ไม่,0
CU-12632,รายเดือน,69,1285.63,1,ไฟเบอร์,ใช่,ใช่,0
CU-12633,รายเดือน,64,762.39,1,ADSL,ใช่,ไม่,0
CU-12634,2 ปี,55,628.83,0,ADSL,ใช่,ใช่,0
CU-12635,รายเดือน,4,1321.07,5,ไฟเบอร์,ใช่,ใช่,1
CU-12636,รายเดือน,26,720.74,4,ADSL,ไม่,ใช่,1
CU-12637,2 ปี,15,331.66,0,ไฟเบอร์,ใช่,ใช่,0
CU-12638,รายเดือน,56,684.75,1,ADSL,ใช่,ไม่,0
CU-12639,1 ปี,53,1028.03,0,ไฟเบอร์,ใช่,ไม่,0
CU-12640,1 ปี,13,1291.58,2,ADSL,ไม่,ใช่,0
CU-12641,รายเดือน,52,472.32,0,ADSL,ใช่,ไม่,0
CU-12642,รายเดือน,11,968.50,0,ADSL,ใช่,ไม่,0
CU-12643,1 ปี,51,817.96,0,ไฟเบอร์,ใช่,ไม่,0
CU-12644,รายเดือน,58,379.38,0,ADSL,ใช่,ใช่,0
CU-12645,รายเดือน,28,594.86,0,ไฟเบอร์,ใช่,ไม่,0
CU-12646,1 ปี,66,1118.23,1,ADSL,ใช่,ไม่,0
CU-12647,รายเดือน,36,1115.12,3,ADSL,ไม่,ไม่,0
CU-12648,2 ปี,45,406.54,0,ไฟเบอร์,ไม่,ไม่,0
CU-12649,รายเดือน,37,1326.81,2,ไฟเบอร์,ใช่,ใช่,1
CU-12650,รายเดือน,57,412.64,0,ไฟเบอร์,ใช่,ใช่,0
CU-12651,รายเดือน,56,1062.65,0,ไฟเบอร์,ไม่,ไม่,1
CU-12652,รายเดือน,54,1134.18,0,ไฟเบอร์,ไม่,ใช่,0
CU-12653,1 ปี,62,806.18,0,ไฟเบอร์,ใช่,ไม่,0
CU-12654,2 ปี,62,766.15,0,ไฟเบอร์,ไม่,ไม่,0
CU-12655,รายเดือน,28,531.78,1,ADSL,ใช่,ไม่,0
CU-12656,รายเดือน,29,1105.29,0,ไฟเบอร์,ใช่,ใช่,1
CU-12657,1 ปี,53,1111.78,0,ไฟเบอร์,ใช่,ไม่,0
CU-12658,2 ปี,1,1230.68,3,ADSL,ใช่,ใช่,0
CU-12659,รายเดือน,33,877.88,4,ADSL,ใช่,ใช่,0
CU-12660,รายเดือน,22,1058.78,0,ADSL,ใช่,ใช่,0
CU-12661,1 ปี,61,977.20,3,ไฟเบอร์,ไม่,ใช่,0
CU-12662,1 ปี,45,1314.99,0,ADSL,ใช่,ไม่,0
CU-12663,รายเดือน,3,488.51,1,ADSL,ใช่,ใช่,1
CU-12664,รายเดือน,2,940.79,2,ADSL,ใช่,ใช่,1
CU-12665,รายเดือน,24,1186.10,3,ADSL,ใช่,ใช่,1
CU-12666,รายเดือน,28,395.56,5,ADSL,ใช่,ใช่,0
CU-12667,รายเดือน,30,1004.58,0,ADSL,ใช่,ใช่,0
CU-12668,รายเดือน,11,818.78,0,ADSL,ใช่,ใช่,1
CU-12669,รายเดือน,55,1182.23,1,ไฟเบอร์,ใช่,ใช่,1
CU-12670,1 ปี,24,1294.48,1,ADSL,ใช่,ใช่,0
CU-12671,2 ปี,71,487.65,3,ไฟเบอร์,ใช่,ไม่,0
CU-12672,2 ปี,63,1464.17,0,ADSL,ใช่,ใช่,0
CU-12673,รายเดือน,29,869.07,5,ADSL,ใช่,ใช่,0
CU-12674,รายเดือน,65,1121.74,0,ADSL,ใช่,ไม่,1
CU-12675,รายเดือน,17,1164.85,2,ADSL,ใช่,ไม่,1
CU-12676,รายเดือน,25,527.21,2,ADSL,ไม่,ไม่,1
CU-12677,1 ปี,60,921.30,0,ไฟเบอร์,ไม่,ไม่,0
CU-12678,2 ปี,52,1268.25,3,ADSL,ไม่,ไม่,0
CU-12679,รายเดือน,46,929.30,0,ADSL,ใช่,ใช่,0
CU-12680,รายเดือน,68,1560.82,1,ADSL,ใช่,ใช่,1
CU-12681,1 ปี,29,640.51,1,ADSL,ไม่,ใช่,0
CU-12682,รายเดือน,39,608.81,0,ADSL,ใช่,ใช่,0
CU-12683,รายเดือน,52,745.53,0,ADSL,ไม่,ใช่,1
CU-12684,รายเดือน,24,485.72,4,ADSL,ใช่,ใช่,0
CU-12685,2 ปี,20,1285.81,2,ไฟเบอร์,ไม่,ไม่,0
CU-12686,รายเดือน,22,462.17,4,ADSL,ใช่,ใช่,0
CU-12687,รายเดือน,1,784.61,0,ไฟเบอร์,ใช่,ใช่,1
CU-12688,รายเดือน,56,1537.24,4,ADSL,ใช่,ใช่,1
CU-12689,2 ปี,2,810.92,3,ADSL,ไม่,ไม่,0
CU-12690,1 ปี,41,978.11,1,ADSL,ไม่,ใช่,0
CU-12691,2 ปี,51,549.43,0,ไฟเบอร์,ไม่,ใช่,0
CU-12692,1 ปี,51,593.84,0,ไฟเบอร์,ใช่,ไม่,0
CU-12693,2 ปี,47,581.28,1,ADSL,ไม่,ใช่,0
CU-12694,2 ปี,48,1144.96,0,ADSL,ไม่,ใช่,0
