txn_id,txn_date,amount,channel,device,risk_score,is_fraud
TX-114786,2025-11-16,64.50,หน้าร้าน,บัตร,0.1505,0
TX-109447,2025-10-07,1795.42,ตู้เอทีเอ็ม,สาขา,0.0917,0
TX-117471,2025-11-18,3142.85,ตู้เอทีเอ็ม,มือถือ,0.2807,0
TX-107970,2025-11-29,2904.38,ออนไลน์,บัตร,0.1284,0
TX-102127,2025-11-05,1098.97,ออนไลน์,มือถือ,0.0034,0
TX-100985,2025-11-29,80.08,ออนไลน์,เว็บ,0.161,0
TX-113491,2025-11-06,415.27,ตู้เอทีเอ็ม,มือถือ,0.1716,0
TX-112493,2025-10-06,3366.79,ต่างประเทศ,สาขา,0.2679,0
TX-115186,2025-11-12,534.38,หน้าร้าน,บัตร,0.0801,0
TX-113517,2025-11-16,960.83,ตู้เอทีเอ็ม,บัตร,0.2541,0
TX-109351,2025-11-11,491.39,ออนไลน์,เว็บ,0.1467,0
TX-109863,2025-10-18,1087.48,ต่างประเทศ,เว็บ,0.0503,0
TX-102348,2025-10-21,2951.02,ออนไลน์,บัตร,0.1125,0
TX-111488,2025-10-20,2262.62,ตู้เอทีเอ็ม,มือถือ,0.2799,0
TX-114923,2025-10-27,1105.11,หน้าร้าน,สาขา,0.1845,0
TX-110602,2025-10-26,2551.40,ออนไลน์,บัตร,0.0148,0
TX-111297,2025-10-26,3171.58,ตู้เอทีเอ็ม,เว็บ,0.0919,0
TX-115593,2025-10-17,4102.44,ต่างประเทศ,เว็บ,0.1268,0
TX-104783,2025-10-20,3929.20,หน้าร้าน,เว็บ,0.2762,0
TX-118258,2025-11-02,1193.15,หน้าร้าน,สาขา,0.1645,0
TX-110462,2025-10-12,1436.98,ตู้เอทีเอ็ม,เว็บ,0.2982,0
TX-109409,2025-11-28,3374.73,ออนไลน์,สาขา,0.1422,0
TX-117011,2025-11-22,163.51,หน้าร้าน,เว็บ,0.0466,0
TX-118127,2025-10-17,480.74,ออนไลน์,มือถือ,0.2216,0
TX-116479,2025-11-29,704.63,หน้าร้าน,บัตร,0.0754,0
TX-118980,2025-11-01,814.21,หน้าร้าน,มือถือ,0.4338,0
TX-101717,2025-10-02,1795.04,ตู้เอทีเอ็ม,สาขา,0.229,0
TX-117009,2025-11-09,1389.27,ตู้เอทีเอ็ม,บัตร,0.1001,0
TX-117112,2025-10-14,329.87,หน้าร้าน,เว็บ,0.3438,0
TX-115478,2025-10-27,636.98,ต่างประเทศ,สาขา,0.0557,0
TX-117618,2025-10-28,417.66,ตู้เอทีเอ็ม,มือถือ,0.0266,0
TX-102097,2025-11-18,809.73,ตู้เอทีเอ็ม,สาขา,0.0627,0
TX-109460,2025-11-02,215.24,ต่างประเทศ,สาขา,0.3413,0
TX-117159,2025-11-15,1391.45,ออนไลน์,บัตร,0.7117,1
TX-112898,2025-10-14,332.13,หน้าร้าน,เว็บ,0.232,0
TX-100594,2025-11-29,810.55,หน้าร้าน,สาขา,0.5384,0
TX-118724,2025-11-22,4551.29,หน้าร้าน,มือถือ,0.2077,0
TX-116470,2025-11-27,1324.28,ตู้เอทีเอ็ม,บัตร,0.9186,1
TX-114534,2025-11-17,204.15,หน้าร้าน,มือถือ,0.0944,0
TX-102932,2025-11-06,6467.96,หน้าร้าน,มือถือ,0.215,0
TX-118071,2025-11-09,3414.06,ออนไลน์,มือถือ,0.2068,0
TX-108583,2025-11-15,495.17,ตู้เอทีเอ็ม,เว็บ,0.022,0
TX-100159,2025-10-31,1935.82,ตู้เอทีเอ็ม,เว็บ,0.1293,0
TX-105676,2025-11-16,807.82,ออนไลน์,บัตร,0.0795,0
TX-118882,2025-11-01,10009.67,หน้าร้าน,บัตร,0.1715,0
TX-110527,2025-11-23,390.88,หน้าร้าน,บัตร,0.0721,0
TX-104819,2025-11-12,1252.82,ต่างประเทศ,สาขา,0.0543,0
TX-101623,2025-10-30,1120.95,ออนไลน์,เว็บ,0.1072,0
TX-106396,2025-10-03,1050.43,ตู้เอทีเอ็ม,สาขา,0.0637,0
TX-108534,2025-10-23,331.72,ออนไลน์,บัตร,0.3041,0
TX-103260,2025-10-13,550.65,ออนไลน์,สาขา,0.1518,0
TX-118905,2025-10-21,202.06,ออนไลน์,มือถือ,0.137,0
TX-114009,2025-10-11,1725.99,ออนไลน์,สาขา,0.0342,0
TX-114457,2025-11-06,3962.80,ออนไลน์,บัตร,0.2608,0
TX-104944,2025-10-14,874.89,ต่างประเทศ,สาขา,0.0088,0
TX-113725,2025-10-02,9561.44,ออนไลน์,เว็บ,0.1091,0
TX-116174,2025-11-11,7723.80,หน้าร้าน,เว็บ,0.1986,0
TX-108190,2025-10-02,127.32,ต่างประเทศ,มือถือ,0.1378,0
TX-102665,2025-11-27,1677.09,ออนไลน์,มือถือ,0.143,0
TX-106227,2025-11-22,3426.60,ต่างประเทศ,สาขา,0.0576,0
TX-101991,2025-11-26,944.08,หน้าร้าน,มือถือ,0.0957,0
TX-107321,2025-11-05,558.59,ออนไลน์,มือถือ,0.0506,0
TX-109375,2025-10-09,4111.49,ออนไลน์,สาขา,0.1108,0
TX-107250,2025-10-20,6706.04,ต่างประเทศ,เว็บ,0.2348,0
TX-110880,2025-10-28,862.08,ต่างประเทศ,เว็บ,0.0582,0
TX-119878,2025-10-21,1578.15,ตู้เอทีเอ็ม,มือถือ,0.0585,0
TX-114264,2025-10-28,7426.18,ตู้เอทีเอ็ม,สาขา,0.119,0
TX-118338,2025-10-29,440.63,ตู้เอทีเอ็ม,มือถือ,0.2362,0
TX-105760,2025-11-06,3795.29,ออนไลน์,เว็บ,0.0417,0
TX-111910,2025-10-25,2057.16,หน้าร้าน,เว็บ,0.0725,0
TX-104278,2025-10-24,442.33,ต่างประเทศ,มือถือ,0.2414,0
TX-104345,2025-11-10,478.22,หน้าร้าน,บัตร,0.145,0
TX-116334,2025-11-20,1397.09,ต่างประเทศ,เว็บ,0.0604,0
TX-113166,2025-10-31,1079.71,ตู้เอทีเอ็ม,บัตร,0.0403,0
TX-108509,2025-11-08,419.27,ออนไลน์,สาขา,0.058,0
TX-119997,2025-10-16,190.96,ตู้เอทีเอ็ม,มือถือ,0.0498,0
TX-101118,2025-11-19,913.33,ออนไลน์,มือถือ,0.2429,0
TX-118976,2025-10-22,2843.20,ออนไลน์,เว็บ,0.1486,0
TX-106537,2025-10-19,458.85,ตู้เอทีเอ็ม,เว็บ,0.001,0
TX-113241,2025-10-21,12146.35,ตู้เอทีเอ็ม,เว็บ,0.1726,0
TX-102667,2025-10-25,1422.62,ออนไลน์,สาขา,0.1901,0
TX-112451,2025-10-08,1591.33,ตู้เอทีเอ็ม,สาขา,0.1702,0
TX-108915,2025-11-06,142.21,ต่างประเทศ,บัตร,0.0635,0
TX-118197,2025-11-08,617.12,ออนไลน์,สาขา,0.3043,0
TX-102813,2025-11-24,2378.80,ต่างประเทศ,บัตร,0.1055,0
TX-114277,2025-11-23,2431.11,ออนไลน์,บัตร,0.084,0
TX-101639,2025-10-28,3287.03,หน้าร้าน,มือถือ,0.5735,0
TX-103280,2025-10-10,2428.94,ออนไลน์,เว็บ,0.3773,0
TX-106437,2025-10-16,174.10,หน้าร้าน,บัตร,0.214,0
TX-107050,2025-11-25,1624.15,ตู้เอทีเอ็ม,สาขา,0.2201,0
TX-111309,2025-10-11,2182.83,ต่างประเทศ,บัตร,0.0377,0
TX-114413,2025-10-07,2349.08,ตู้เอทีเอ็ม,สาขา,0.126,0
TX-116085,2025-10-08,269.64,ต่างประเทศ,สาขา,0.1784,0
TX-119159,2025-10-25,585.30,ต่างประเทศ,เว็บ,0.0697,0
TX-117077,2025-11-15,1602.08,หน้าร้าน,บัตร,0.2329,0
TX-100768,2025-10-30,9433.98,ต่างประเทศ,มือถือ,0.0523,0
TX-117458,2025-11-27,619.74,หน้าร้าน,เว็บ,0.2004,0
TX-103741,2025-11-19,662.59,ตู้เอทีเอ็ม,บัตร,0.0294,0
TX-104450,2025-11-08,1836.27,ต่างประเทศ,บัตร,0.0411,0
TX-108607,2025-11-14,78.17,ต่างประเทศ,สาขา,0.1643,0
TX-105541,2025-10-10,17491.14,ออนไลน์,สาขา,0.1261,0
TX-115452,2025-11-24,1643.29,ตู้เอทีเอ็ม,เว็บ,0.0148,0
TX-118264,2025-10-16,1194.42,ต่างประเทศ,บัตร,0.1918,0
TX-115979,2025-10-07,2945.89,ตู้เอทีเอ็ม,มือถือ,0.0235,0
TX-104185,2025-10-17,3436.57,ต่างประเทศ,มือถือ,0.0382,0
TX-108359,2025-11-04,26774.08,ตู้เอทีเอ็ม,มือถือ,0.0784,0
TX-103340,2025-10-06,278.07,ออนไลน์,บัตร,0.0916,0
TX-116918,2025-11-07,810.07,ออนไลน์,สาขา,0.0369,0
TX-115899,2025-10-31,15867.42,หน้าร้าน,สาขา,0.1719,0
TX-109823,2025-11-28,1082.66,ออนไลน์,บัตร,0.05,0
TX-114157,2025-11-15,7461.47,ตู้เอทีเอ็ม,บัตร,0.0779,0
TX-100802,2025-10-01,1649.40,ต่างประเทศ,สาขา,0.0922,0
TX-119407,2025-10-21,228.62,หน้าร้าน,เว็บ,0.0801,0
TX-106631,2025-10-19,457.76,ออนไลน์,สาขา,0.171,0
TX-107143,2025-11-11,1333.21,ตู้เอทีเอ็ม,มือถือ,0.069,0
TX-116369,2025-11-06,3232.98,ตู้เอทีเอ็ม,สาขา,0.1575,0
TX-102165,2025-10-14,356.83,หน้าร้าน,บัตร,0.0735,0
TX-105377,2025-11-22,601.66,ต่างประเทศ,สาขา,0.1008,0
TX-119973,2025-11-17,991.77,ต่างประเทศ,บัตร,0.1758,0
TX-106228,2025-11-25,254.89,ตู้เอทีเอ็ม,เว็บ,0.0697,0
TX-108039,2025-10-25,10329.00,ต่างประเทศ,บัตร,0.0476,0
TX-113982,2025-10-03,1567.10,ต่างประเทศ,เว็บ,0.134,0
TX-115180,2025-11-08,2296.61,ต่างประเทศ,เว็บ,0.2246,0
TX-111300,2025-11-12,540.31,ตู้เอทีเอ็ม,มือถือ,0.1042,0
TX-119180,2025-11-25,3913.68,ตู้เอทีเอ็ม,บัตร,0.0952,0
TX-102613,2025-10-23,3588.32,หน้าร้าน,บัตร,0.0186,0
TX-111530,2025-11-03,6407.21,ออนไลน์,มือถือ,0.0993,0
TX-106033,2025-11-23,1008.83,ตู้เอทีเอ็ม,เว็บ,0.3111,0
TX-108957,2025-11-03,2464.35,ต่างประเทศ,มือถือ,0.1136,0
TX-102468,2025-11-06,553.35,หน้าร้าน,สาขา,0.0738,0
TX-109216,2025-10-16,741.38,ตู้เอทีเอ็ม,มือถือ,0.3207,0
TX-114412,2025-11-06,1000.87,หน้าร้าน,มือถือ,0.1405,0
TX-113988,2025-11-18,16199.39,ออนไลน์,บัตร,0.2018,0
TX-113382,2025-11-29,870.53,หน้าร้าน,เว็บ,0.2305,0
TX-101114,2025-10-16,2242.02,ออนไลน์,สาขา,0.0534,0
TX-114728,2025-11-07,462.10,ต่างประเทศ,สาขา,0.112,0
TX-102385,2025-11-22,1519.81,ออนไลน์,บัตร,0.1448,0
TX-105351,2025-11-23,387.36,ตู้เอทีเอ็ม,เว็บ,0.147,0
TX-119116,2025-11-13,6149.79,ตู้เอทีเอ็ม,สาขา,0.0362,0
TX-116133,2025-11-17,3145.79,ต่างประเทศ,มือถือ,0.1689,0
TX-116584,2025-11-10,387.19,ตู้เอทีเอ็ม,สาขา,0.0105,0
TX-105014,2025-10-28,2454.39,ออนไลน์,มือถือ,0.2232,0
TX-101902,2025-10-03,2122.87,หน้าร้าน,สาขา,0.2044,0
TX-100385,2025-10-29,3226.95,ตู้เอทีเอ็ม,สาขา,0.1326,0
TX-102857,2025-11-07,1604.17,ออนไลน์,มือถือ,0.2009,0
TX-106777,2025-11-10,1552.63,ออนไลน์,บัตร,0.1919,0
TX-118828,2025-11-07,993.67,ออนไลน์,บัตร,0.074,0
TX-118464,2025-10-02,8999.37,ออนไลน์,เว็บ,0.0677,0
TX-114625,2025-11-24,2431.10,ต่างประเทศ,เว็บ,0.1364,0
TX-105874,2025-10-26,3088.40,ออนไลน์,เว็บ,0.0877,0
TX-110653,2025-11-20,354.29,ตู้เอทีเอ็ม,สาขา,0.1003,0
TX-108483,2025-11-02,771.11,ตู้เอทีเอ็ม,มือถือ,0.0838,0
TX-117973,2025-10-18,1235.61,หน้าร้าน,สาขา,0.0944,0
TX-111429,2025-10-22,1779.92,หน้าร้าน,เว็บ,0.1452,0
TX-108123,2025-11-01,567.19,ต่างประเทศ,มือถือ,0.7399,1
TX-104497,2025-11-26,2920.85,ตู้เอทีเอ็ม,สาขา,0.1895,0
TX-117722,2025-11-11,691.29,ต่างประเทศ,สาขา,0.6285,1
TX-108480,2025-10-09,8632.46,ตู้เอทีเอ็ม,มือถือ,0.0654,0
TX-111030,2025-10-20,4737.53,ตู้เอทีเอ็ม,เว็บ,0.1279,0
TX-102030,2025-11-25,1428.43,ออนไลน์,บัตร,0.1729,0
TX-118394,2025-10-14,3431.97,ตู้เอทีเอ็ม,มือถือ,0.0744,0
TX-101554,2025-11-23,361.39,หน้าร้าน,มือถือ,0.0729,0
TX-100754,2025-11-04,598.47,ต่างประเทศ,สาขา,0.137,0
TX-109059,2025-11-10,2129.91,ต่างประเทศ,เว็บ,0.0807,0
TX-104912,2025-10-17,1805.28,หน้าร้าน,บัตร,0.0158,0
TX-119617,2025-11-16,180.77,ออนไลน์,บัตร,0.2537,0
TX-103533,2025-11-12,1136.50,ตู้เอทีเอ็ม,เว็บ,0.3031,0
TX-111091,2025-10-03,2434.72,ออนไลน์,มือถือ,0.1027,0
TX-102130,2025-10-04,1795.22,ตู้เอทีเอ็ม,สาขา,0.0383,0
TX-114456,2025-11-25,1644.68,หน้าร้าน,บัตร,0.2263,0
TX-107606,2025-11-17,419.37,ต่างประเทศ,สาขา,0.0814,0
TX-100630,2025-10-10,234.87,ตู้เอทีเอ็ม,เว็บ,0.2633,0
TX-103576,2025-10-24,8049.30,ต่างประเทศ,สาขา,0.1459,0
TX-113884,2025-10-09,1996.31,ออนไลน์,บัตร,0.127,0
TX-109627,2025-10-09,900.65,ออนไลน์,เว็บ,0.2517,0
TX-111349,2025-11-11,2214.42,ออนไลน์,มือถือ,0.0359,0
TX-104987,2025-11-15,734.30,ต่างประเทศ,มือถือ,0.2586,0
TX-115407,2025-10-01,124.54,ต่างประเทศ,เว็บ,0.0726,0
TX-116247,2025-11-22,774.46,ออนไลน์,เว็บ,0.1811,0
TX-116529,2025-11-01,434.07,ต่างประเทศ,สาขา,0.1693,0
TX-101814,2025-10-09,212.45,ต่างประเทศ,บัตร,0.1512,0
TX-100438,2025-11-26,310.61,หน้าร้าน,บัตร,0.1087,0
TX-105730,2025-10-17,3622.93,หน้าร้าน,สาขา,0.0518,0
TX-107183,2025-10-18,2517.19,ออนไลน์,สาขา,0.0736,0
TX-110730,2025-11-16,1355.60,ตู้เอทีเอ็ม,สาขา,0.0534,0
TX-119814,2025-11-25,2533.56,หน้าร้าน,บัตร,0.2923,0
TX-102557,2025-10-02,369.85,ตู้เอทีเอ็ม,บัตร,0.0991,0
TX-105183,2025-11-09,313.20,หน้าร้าน,บัตร,0.2652,0
TX-101759,2025-10-08,1729.01,ต่างประเทศ,สาขา,0.0762,0
TX-107124,2025-10-12,1920.32,ตู้เอทีเอ็ม,สาขา,0.2102,0
TX-119806,2025-10-25,2662.23,หน้าร้าน,เว็บ,0.2387,0
TX-113312,2025-11-07,1851.41,หน้าร้าน,มือถือ,0.1173,0
TX-111205,2025-11-17,660.86,ออนไลน์,สาขา,0.1221,0
TX-103005,2025-11-11,939.31,หน้าร้าน,มือถือ,0.1485,0
TX-119198,2025-11-20,849.69,ออนไลน์,สาขา,0.1897,0
TX-101466,2025-10-02,2164.16,หน้าร้าน,บัตร,0.1874,0
TX-106540,2025-11-04,1271.00,หน้าร้าน,เว็บ,0.2808,0
TX-100443,2025-10-26,1842.62,ตู้เอทีเอ็ม,เว็บ,0.2298,0
TX-119812,2025-11-04,906.70,หน้าร้าน,เว็บ,0.1693,0
TX-108555,2025-11-10,9728.92,หน้าร้าน,สาขา,0.3966,0
TX-101018,2025-11-12,6125.60,ตู้เอทีเอ็ม,เว็บ,0.3821,0
TX-115768,2025-10-01,6069.54,ต่างประเทศ,มือถือ,0.1081,0
TX-110496,2025-10-21,4584.04,ตู้เอทีเอ็ม,เว็บ,0.0857,0
TX-114372,2025-10-05,3833.08,ออนไลน์,เว็บ,0.051,0
TX-113721,2025-10-13,6140.72,หน้าร้าน,บัตร,0.1115,0
TX-116901,2025-10-09,2595.31,ออนไลน์,สาขา,0.2421,0
TX-113113,2025-10-31,263.97,ออนไลน์,มือถือ,0.0606,0
TX-114744,2025-10-27,4597.80,ตู้เอทีเอ็ม,บัตร,0.1397,0
TX-100687,2025-11-26,89.02,ตู้เอทีเอ็ม,เว็บ,0.0328,0
TX-104664,2025-10-01,607.37,ต่างประเทศ,มือถือ,0.1859,0
TX-112568,2025-10-02,186.56,ต่างประเทศ,บัตร,0.1426,0
TX-115587,2025-11-26,54.97,ออนไลน์,สาขา,0.108,0
TX-119722,2025-11-13,3083.67,หน้าร้าน,บัตร,0.0941,0
TX-109263,2025-10-04,1706.43,ต่างประเทศ,บัตร,0.0262,0
TX-105853,2025-10-26,5582.64,ตู้เอทีเอ็ม,เว็บ,0.0807,0
TX-117214,2025-11-14,871.64,หน้าร้าน,เว็บ,0.1162,0
TX-117042,2025-10-06,3868.14,ต่างประเทศ,บัตร,0.1975,0
TX-102527,2025-10-28,58.03,ต่างประเทศ,เว็บ,0.2523,0
TX-108309,2025-10-08,1396.96,หน้าร้าน,เว็บ,0.1477,0
TX-109256,2025-11-23,1062.54,หน้าร้าน,สาขา,0.1261,0
TX-101425,2025-10-27,2163.44,หน้าร้าน,สาขา,0.0835,0
TX-108092,2025-10-07,3048.12,ออนไลน์,มือถือ,0.145,0
TX-111129,2025-10-05,1508.85,ตู้เอทีเอ็ม,มือถือ,0.0689,0
TX-117400,2025-11-20,1297.80,หน้าร้าน,สาขา,0.1156,0
TX-114484,2025-10-06,640.07,หน้าร้าน,สาขา,0.1476,0
TX-118633,2025-11-03,716.44,ออนไลน์,สาขา,0.2268,0
TX-106526,2025-11-11,722.05,ต่างประเทศ,มือถือ,0.0928,0
TX-115525,2025-10-14,694.61,หน้าร้าน,เว็บ,0.0572,0
TX-108510,2025-10-09,5838.61,หน้าร้าน,มือถือ,0.0659,0
TX-109028,2025-11-21,2554.20,ออนไลน์,บัตร,0.0794,0
TX-111601,2025-11-12,984.80,ออนไลน์,สาขา,0.2234,0
TX-108210,2025-11-15,1308.97,ตู้เอทีเอ็ม,เว็บ,0.2391,0
TX-116080,2025-10-02,1103.65,ตู้เอทีเอ็ม,บัตร,0.1029,0
TX-113279,2025-11-20,60.73,ออนไลน์,บัตร,0.1865,0
TX-108094,2025-11-06,409.50,หน้าร้าน,สาขา,0.2993,0
TX-118508,2025-11-21,1272.36,ออนไลน์,สาขา,0.1276,0
TX-113776,2025-11-12,4750.98,หน้าร้าน,มือถือ,0.2411,0
TX-107061,2025-11-09,1358.88,หน้าร้าน,เว็บ,0.149,0
TX-116344,2025-11-27,6595.54,ออนไลน์,เว็บ,0.2272,0
TX-108548,2025-10-27,578.14,ออนไลน์,สาขา,0.0814,0
TX-118360,2025-11-28,94.31,ตู้เอทีเอ็ม,สาขา,0.1204,0
TX-112859,2025-10-29,2047.60,ต่างประเทศ,สาขา,0.0275,0
TX-109076,2025-10-15,1713.93,ออนไลน์,เว็บ,0.2824,0
TX-101294,2025-11-06,1697.74,ออนไลน์,เว็บ,0.1755,0
TX-114659,2025-10-17,2840.71,หน้าร้าน,มือถือ,0.055,0
TX-116725,2025-10-24,10984.17,ออนไลน์,สาขา,0.1768,0
TX-109314,2025-10-17,280.78,ตู้เอทีเอ็ม,สาขา,0.018,0
TX-119352,2025-10-01,529.38,ออนไลน์,มือถือ,0.2167,0
TX-100167,2025-11-28,1055.16,ต่างประเทศ,บัตร,0.0893,0
TX-104106,2025-11-15,1233.84,ต่างประเทศ,บัตร,0.4992,0
TX-113257,2025-11-12,803.80,หน้าร้าน,เว็บ,0.2355,0
TX-102463,2025-10-12,1031.88,ตู้เอทีเอ็ม,สาขา,0.2053,0
TX-114733,2025-11-13,2269.12,ออนไลน์,บัตร,0.035,0
TX-111301,2025-10-01,1842.77,ออนไลน์,มือถือ,0.1304,0
TX-104128,2025-11-01,122.47,หน้าร้าน,สาขา,0.186,0
TX-110744,2025-11-12,3468.30,ต่างประเทศ,มือถือ,0.1704,0
TX-104722,2025-11-14,918.51,หน้าร้าน,มือถือ,0.0536,0
TX-119113,2025-11-19,1201.14,หน้าร้าน,บัตร,0.0803,0
TX-104438,2025-10-20,334.65,ต่างประเทศ,สาขา,0.2433,0
TX-112968,2025-11-23,432.54,ตู้เอทีเอ็ม,บัตร,0.1517,0
TX-106193,2025-10-16,9288.18,ตู้เอทีเอ็ม,สาขา,0.3771,0
TX-109787,2025-11-19,379.39,หน้าร้าน,สาขา,0.1082,0
TX-116231,2025-10-10,1198.58,ต่างประเทศ,มือถือ,0.1447,0
TX-112294,2025-11-13,1164.89,หน้าร้าน,เว็บ,0.1937,0
TX-109674,2025-10-08,699.77,ต่างประเทศ,บัตร,0.0854,0
TX-101789,2025-11-22,96.91,ต่างประเทศ,สาขา,0.1096,0
TX-117469,2025-10-04,1270.89,หน้าร้าน,เว็บ,0.1302,0
TX-101487,2025-11-15,705.87,ต่างประเทศ,บัตร,0.2595,0
TX-109851,2025-11-08,6910.79,ออนไลน์,บัตร,0.2331,0
TX-119233,2025-10-21,6286.21,ออนไลน์,มือถือ,0.3398,0
TX-102899,2025-11-17,1242.47,ตู้เอทีเอ็ม,บัตร,0.4468,0
TX-107933,2025-10-27,3589.51,หน้าร้าน,บัตร,0.1113,0
TX-110766,2025-11-23,760.52,ตู้เอทีเอ็ม,เว็บ,0.2012,0
TX-102062,2025-10-16,2086.00,ออนไลน์,มือถือ,0.109,0
TX-108512,2025-11-16,326.96,ต่างประเทศ,มือถือ,0.1945,0
TX-112878,2025-11-03,980.45,ตู้เอทีเอ็ม,บัตร,0.2012,0
TX-116629,2025-10-17,2501.40,หน้าร้าน,เว็บ,0.0872,0
TX-115284,2025-10-06,760.83,ออนไลน์,มือถือ,0.0511,0
TX-115841,2025-10-16,1022.50,ตู้เอทีเอ็ม,เว็บ,0.1913,0
TX-105692,2025-10-17,1484.59,ตู้เอทีเอ็ม,มือถือ,0.0483,0
TX-104511,2025-11-14,1057.55,ตู้เอทีเอ็ม,มือถือ,0.1514,0
TX-100368,2025-11-09,1668.99,หน้าร้าน,มือถือ,0.2476,0
TX-116229,2025-11-26,678.64,ตู้เอทีเอ็ม,มือถือ,0.4041,0
TX-114180,2025-10-04,2640.30,หน้าร้าน,เว็บ,0.1055,0
TX-104168,2025-11-10,591.89,ต่างประเทศ,มือถือ,0.3264,0
TX-104281,2025-10-17,92.55,ออนไลน์,มือถือ,0.002,0
TX-106079,2025-11-07,1383.36,ตู้เอทีเอ็ม,มือถือ,0.6492,1
TX-106532,2025-11-12,988.69,หน้าร้าน,บัตร,0.0395,0
TX-106917,2025-11-18,324.08,ตู้เอทีเอ็ม,มือถือ,0.3192,0
TX-109345,2025-10-25,2111.41,ตู้เอทีเอ็ม,เว็บ,0.1087,0
TX-107557,2025-11-20,3219.43,ออนไลน์,เว็บ,0.2029,0
TX-110225,2025-10-03,1281.06,ต่างประเทศ,มือถือ,0.182,0
TX-113363,2025-11-17,882.04,ตู้เอทีเอ็ม,เว็บ,0.0888,0
TX-101734,2025-11-06,85.98,ตู้เอทีเอ็ม,มือถือ,0.3465,0
TX-111940,2025-10-04,653.68,หน้าร้าน,บัตร,0.0973,0
TX-108016,2025-11-24,348.71,ออนไลน์,เว็บ,0.1131,0
TX-104012,2025-10-30,371.00,ต่างประเทศ,บัตร,0.1234,0
TX-119412,2025-10-29,146.27,ออนไลน์,บัตร,0.2336,0
TX-100682,2025-11-07,467.72,หน้าร้าน,เว็บ,0.2191,0
TX-103568,2025-10-19,957.36,หน้าร้าน,เว็บ,0.0974,0
TX-111946,2025-10-09,5401.54,ออนไลน์,สาขา,0.1184,0
TX-110918,2025-10-25,848.38,หน้าร้าน,สาขา,0.0165,0
TX-103363,2025-10-06,993.54,หน้าร้าน,เว็บ,0.1019,0
TX-105756,2025-11-02,1633.17,ออนไลน์,เว็บ,0.1053,0
TX-112554,2025-10-31,3615.78,หน้าร้าน,บัตร,0.0344,0
TX-116715,2025-10-11,7890.44,ออนไลน์,สาขา,0.1483,0
TX-101221,2025-11-03,780.78,ตู้เอทีเอ็ม,สาขา,0.1403,0
TX-105153,2025-10-27,616.52,ออนไลน์,มือถือ,0.1697,0
TX-112701,2025-10-26,143.24,ออนไลน์,บัตร,0.6072,0
TX-101982,2025-10-24,294.65,ตู้เอทีเอ็ม,เว็บ,0.0945,0
TX-119050,2025-11-16,558.39,หน้าร้าน,เว็บ,0.1503,0
TX-105415,2025-10-23,301.96,ตู้เอทีเอ็ม,เว็บ,0.0867,0
TX-114717,2025-11-22,631.36,ต่างประเทศ,เว็บ,0.6121,1
TX-107065,2025-10-23,7299.33,ออนไลน์,เว็บ,0.2243,0
TX-113566,2025-10-29,1290.25,ต่างประเทศ,มือถือ,0.1097,0
TX-104963,2025-11-11,1486.78,หน้าร้าน,มือถือ,0.1283,0
TX-101420,2025-10-11,3284.14,หน้าร้าน,บัตร,0.1141,0
TX-114846,2025-11-22,1042.26,ออนไลน์,สาขา,0.1573,0
TX-104202,2025-11-09,2001.27,ต่างประเทศ,มือถือ,0.1347,0
TX-116269,2025-10-21,396.17,หน้าร้าน,สาขา,0.0572,0
TX-101849,2025-10-29,175.96,หน้าร้าน,เว็บ,0.3026,0
TX-100001,2025-11-27,943.39,ต่างประเทศ,เว็บ,0.1201,0
TX-109304,2025-10-30,685.71,หน้าร้าน,สาขา,0.1655,0
TX-105278,2025-10-31,12962.29,ตู้เอทีเอ็ม,เว็บ,0.1345,0
TX-114703,2025-10-16,382.27,ตู้เอทีเอ็ม,มือถือ,0.2107,0
TX-101390,2025-10-27,778.50,ตู้เอทีเอ็ม,บัตร,0.1959,0
TX-111011,2025-10-25,3734.27,หน้าร้าน,บัตร,0.2157,0
TX-105350,2025-10-04,268.72,ต่างประเทศ,เว็บ,0.0546,0
TX-101670,2025-10-14,2774.95,ตู้เอทีเอ็ม,สาขา,0.1372,0
TX-109617,2025-10-29,2942.63,ต่างประเทศ,สาขา,0.1617,0
TX-103656,2025-10-14,493.92,ต่างประเทศ,สาขา,0.3313,0
TX-104246,2025-10-25,5365.85,ตู้เอทีเอ็ม,มือถือ,0.1817,0
TX-111149,2025-11-01,1592.86,ต่างประเทศ,บัตร,0.0985,0
TX-113927,2025-11-06,880.03,ต่างประเทศ,เว็บ,0.0506,0
TX-115719,2025-10-25,15014.45,ต่างประเทศ,เว็บ,0.1554,0
TX-106118,2025-10-31,187.73,ออนไลน์,บัตร,0.0711,0
TX-111476,2025-11-19,3063.58,ออนไลน์,เว็บ,0.1587,0
TX-102780,2025-11-19,1506.61,ออนไลน์,บัตร,0.1275,0
TX-109246,2025-10-17,1197.76,ตู้เอทีเอ็ม,เว็บ,0.3196,0
TX-106104,2025-11-28,12118.69,ตู้เอทีเอ็ม,เว็บ,0.0266,0
TX-108527,2025-11-01,1058.18,หน้าร้าน,บัตร,0.069,0
TX-107444,2025-10-03,410.81,ออนไลน์,สาขา,0.2497,0
TX-107511,2025-10-09,648.13,หน้าร้าน,บัตร,0.0618,0
TX-105449,2025-10-25,3824.84,ตู้เอทีเอ็ม,สาขา,0.1934,0
TX-115534,2025-11-06,446.61,ตู้เอทีเอ็ม,สาขา,0.023,0
