transaction_id,txn_date,item
T-204641,2025-09-12,บะหมี่กึ่งสำเร็จรูป
T-204641,2025-09-12,ผงซักฟอก
T-204642,2025-08-01,ขนมปัง
T-204642,2025-08-01,ชาเขียว
T-204642,2025-08-01,ถุงพลาสติก
T-204643,2025-09-17,ขนมปัง
T-204643,2025-09-17,ถุงพลาสติก
T-204644,2025-07-14,กาแฟสด
T-204644,2025-07-14,ถุงพลาสติก
T-204645,2025-08-08,ขนมปัง
T-204645,2025-08-08,น้ำดื่ม
T-204645,2025-08-08,บะหมี่กึ่งสำเร็จรูป
T-204645,2025-08-08,ผ้าเช็ดทำความสะอาด
T-204646,2025-07-10,ขนมปัง
T-204646,2025-07-10,ถุงพลาสติก
T-204646,2025-07-10,น้ำดื่ม
T-204646,2025-07-10,ผงซักฟอก
T-204647,2025-08-19,ถุงพลาสติก
T-204647,2025-08-19,นมสด
T-204647,2025-08-19,น้ำดื่ม
T-204647,2025-08-19,ผงซักฟอก
T-204647,2025-08-19,ไข่ไก่
T-204648,2025-09-05,ขนมปัง
T-204648,2025-09-05,ถุงพลาสติก
T-204649,2025-09-20,ถุงพลาสติก
T-204650,2025-09-11,กาแฟสด
T-204650,2025-09-11,ถุงพลาสติก
T-204650,2025-09-11,นมสด
T-204650,2025-09-11,น้ำดื่ม
T-204650,2025-09-11,ผ้าอ้อม
T-204650,2025-09-11,ผ้าเช็ดทำความสะอาด
T-204650,2025-09-11,มันฝรั่งทอด
T-204651,2025-09-08,ถุงพลาสติก
T-204651,2025-09-08,บะหมี่กึ่งสำเร็จรูป
T-204651,2025-09-08,เบียร์
T-204652,2025-07-17,ขนมปัง
T-204652,2025-07-17,ถุงพลาสติก
T-204652,2025-07-17,น้ำดื่ม
T-204653,2025-07-30,น้ำดื่ม
T-204653,2025-07-30,ผงซักฟอก
T-204654,2025-07-02,ขนมปัง
T-204654,2025-07-02,ถุงพลาสติก
T-204654,2025-07-02,บะหมี่กึ่งสำเร็จรูป
T-204654,2025-07-02,ผงซักฟอก
T-204654,2025-07-02,แชมพู
T-204655,2025-08-17,ถุงพลาสติก
T-204655,2025-08-17,มันฝรั่งทอด
T-204656,2025-08-04,ถุงพลาสติก
T-204656,2025-08-04,มันฝรั่งทอด
T-204657,2025-08-07,ถุงพลาสติก
T-204657,2025-08-07,น้ำดื่ม
T-204658,2025-08-31,ชาเขียว
T-204658,2025-08-31,ถุงพลาสติก
T-204658,2025-08-31,น้ำดื่ม
T-204658,2025-08-31,มันฝรั่งทอด
T-204659,2025-09-28,ถุงพลาสติก
T-204659,2025-09-28,นมสด
T-204660,2025-09-08,กาแฟสด
T-204660,2025-09-08,ถุงพลาสติก
T-204661,2025-08-15,กาแฟสด
T-204661,2025-08-15,ถุงพลาสติก
T-204661,2025-08-15,แชมพู
T-204662,2025-08-24,ถุงพลาสติก
T-204662,2025-08-24,น้ำดื่ม
T-204662,2025-08-24,ผงซักฟอก
T-204663,2025-09-02,ถุงพลาสติก
T-204663,2025-09-02,นมสด
T-204663,2025-09-02,เบียร์
T-204664,2025-09-02,ขนมปัง
T-204664,2025-09-02,ถุงพลาสติก
T-204664,2025-09-02,เบียร์
T-204665,2025-08-24,ชาเขียว
T-204665,2025-08-24,ถุงพลาสติก
T-204665,2025-08-24,น้ำดื่ม
T-204665,2025-08-24,บะหมี่กึ่งสำเร็จรูป
T-204665,2025-08-24,ผ้าอ้อม
T-204665,2025-08-24,ผ้าเช็ดทำความสะอาด
T-204665,2025-08-24,เบียร์
T-204666,2025-07-13,น้ำดื่ม
T-204666,2025-07-13,เบียร์
T-204666,2025-07-13,ไข่ไก่
T-204667,2025-07-03,กาแฟสด
T-204667,2025-07-03,ถุงพลาสติก
T-204667,2025-07-03,น้ำดื่ม
T-204667,2025-07-03,มันฝรั่งทอด
T-204668,2025-07-03,ถุงพลาสติก
T-204668,2025-07-03,นมสด
T-204668,2025-07-03,ไข่ไก่
T-204669,2025-08-20,กาแฟสด
T-204669,2025-08-20,ถุงพลาสติก
T-204669,2025-08-20,บะหมี่กึ่งสำเร็จรูป
T-204669,2025-08-20,เบียร์
T-204670,2025-07-31,ขนมปัง
T-204670,2025-07-31,ชาเขียว
T-204670,2025-07-31,ถุงพลาสติก
T-204670,2025-07-31,นมสด
T-204670,2025-07-31,มันฝรั่งทอด
T-204671,2025-08-08,ถุงพลาสติก
T-204671,2025-08-08,ผ้าอ้อม
T-204671,2025-08-08,ผ้าเช็ดทำความสะอาด
T-204672,2025-09-21,กาแฟสด
T-204672,2025-09-21,ถุงพลาสติก
T-204672,2025-09-21,นมสด
T-204672,2025-09-21,แชมพู
T-204673,2025-09-05,ขนมปัง
T-204673,2025-09-05,ชาเขียว
T-204673,2025-09-05,ถุงพลาสติก
T-204673,2025-09-05,น้ำดื่ม
T-204673,2025-09-05,บะหมี่กึ่งสำเร็จรูป
T-204674,2025-07-30,ถุงพลาสติก
T-204674,2025-07-30,นมสด
T-204675,2025-08-28,ชาเขียว
T-204675,2025-08-28,ถุงพลาสติก
T-204676,2025-09-08,ถุงพลาสติก
T-204676,2025-09-08,นมสด
T-204676,2025-09-08,ไข่ไก่
T-204677,2025-09-24,ถุงพลาสติก
T-204677,2025-09-24,เบียร์
T-204677,2025-09-24,ไข่ไก่
T-204678,2025-08-25,ถุงพลาสติก
T-204678,2025-08-25,น้ำดื่ม
T-204678,2025-08-25,แชมพู
T-204679,2025-08-27,ขนมปัง
T-204680,2025-07-14,ถุงพลาสติก
T-204680,2025-07-14,น้ำดื่ม
T-204680,2025-07-14,มันฝรั่งทอด
T-204680,2025-07-14,ไข่ไก่
T-204681,2025-09-22,กาแฟสด
T-204682,2025-09-07,ขนมปัง
T-204682,2025-09-07,ถุงพลาสติก
T-204682,2025-09-07,น้ำดื่ม
T-204683,2025-09-08,กาแฟสด
T-204683,2025-09-08,ขนมปัง
T-204683,2025-09-08,ถุงพลาสติก
T-204683,2025-09-08,นมสด
T-204683,2025-09-08,บะหมี่กึ่งสำเร็จรูป
T-204683,2025-09-08,มันฝรั่งทอด
T-204683,2025-09-08,แชมพู
T-204684,2025-08-15,ชาเขียว
T-204684,2025-08-15,ถุงพลาสติก
T-204684,2025-08-15,นมสด
T-204684,2025-08-15,บะหมี่กึ่งสำเร็จรูป
T-204684,2025-08-15,ผ้าเช็ดทำความสะอาด
T-204685,2025-08-06,ชาเขียว
T-204685,2025-08-06,ถุงพลาสติก
T-204685,2025-08-06,นมสด
T-204685,2025-08-06,น้ำดื่ม
T-204686,2025-08-25,ถุงพลาสติก
T-204686,2025-08-25,นมสด
T-204686,2025-08-25,บะหมี่กึ่งสำเร็จรูป
T-204687,2025-08-14,ถุงพลาสติก
T-204687,2025-08-14,มันฝรั่งทอด
T-204687,2025-08-14,แชมพู
T-204688,2025-08-02,ถุงพลาสติก
T-204688,2025-08-02,นมสด
T-204688,2025-08-02,มันฝรั่งทอด
T-204688,2025-08-02,เบียร์
T-204689,2025-07-20,ถุงพลาสติก
T-204689,2025-07-20,บะหมี่กึ่งสำเร็จรูป
T-204690,2025-07-18,ขนมปัง
T-204690,2025-07-18,ถุงพลาสติก
T-204690,2025-07-18,ผ้าอ้อม
T-204690,2025-07-18,ผ้าเช็ดทำความสะอาด
T-204690,2025-07-18,แชมพู
T-204691,2025-08-03,กาแฟสด
T-204691,2025-08-03,บะหมี่กึ่งสำเร็จรูป
T-204691,2025-08-03,เบียร์
T-204691,2025-08-03,ไข่ไก่
T-204692,2025-07-18,กาแฟสด
T-204692,2025-07-18,ถุงพลาสติก
T-204692,2025-07-18,น้ำดื่ม
T-204692,2025-07-18,ไข่ไก่
T-204693,2025-09-21,ขนมปัง
T-204693,2025-09-21,น้ำดื่ม
T-204693,2025-09-21,ผ้าอ้อม
T-204694,2025-08-22,ถุงพลาสติก
T-204695,2025-07-19,กาแฟสด
T-204695,2025-07-19,ถุงพลาสติก
T-204696,2025-07-29,ถุงพลาสติก
T-204697,2025-07-06,ถุงพลาสติก
T-204697,2025-07-06,นมสด
T-204697,2025-07-06,บะหมี่กึ่งสำเร็จรูป
T-204697,2025-07-06,แชมพู
T-204698,2025-09-26,ถุงพลาสติก
T-204698,2025-09-26,นมสด
T-204698,2025-09-26,ผ้าอ้อม
T-204698,2025-09-26,ผ้าเช็ดทำความสะอาด
T-204698,2025-09-26,ไข่ไก่
T-204699,2025-08-07,ถุงพลาสติก
T-204699,2025-08-07,เบียร์
T-204700,2025-07-02,นมสด
T-204701,2025-08-09,ชาเขียว
T-204701,2025-08-09,ถุงพลาสติก
T-204702,2025-07-29,ขนมปัง
T-204702,2025-07-29,ถุงพลาสติก
T-204702,2025-07-29,น้ำดื่ม
T-204703,2025-08-01,ถุงพลาสติก
T-204703,2025-08-01,บะหมี่กึ่งสำเร็จรูป
T-204703,2025-08-01,มันฝรั่งทอด
T-204703,2025-08-01,แชมพู
T-204704,2025-09-23,ถุงพลาสติก
T-204704,2025-09-23,นมสด
T-204704,2025-09-23,ผงซักฟอก
T-204704,2025-09-23,เบียร์
T-204704,2025-09-23,แชมพู
T-204705,2025-07-03,ถุงพลาสติก
T-204705,2025-07-03,น้ำดื่ม
T-204706,2025-09-19,ผ้าเช็ดทำความสะอาด
T-204706,2025-09-19,ไข่ไก่
T-204707,2025-09-28,ชาเขียว
T-204707,2025-09-28,ถุงพลาสติก
T-204707,2025-09-28,ผงซักฟอก
T-204707,2025-09-28,ผ้าเช็ดทำความสะอาด
T-204708,2025-07-12,ถุงพลาสติก
T-204708,2025-07-12,น้ำดื่ม
T-204708,2025-07-12,บะหมี่กึ่งสำเร็จรูป
T-204708,2025-07-12,ผ้าเช็ดทำความสะอาด
T-204709,2025-08-13,ถุงพลาสติก
T-204709,2025-08-13,บะหมี่กึ่งสำเร็จรูป
T-204709,2025-08-13,เบียร์
T-204710,2025-09-08,ชาเขียว
T-204710,2025-09-08,ถุงพลาสติก
T-204710,2025-09-08,มันฝรั่งทอด
T-204711,2025-08-02,ขนมปัง
T-204711,2025-08-02,ชาเขียว
T-204711,2025-08-02,ถุงพลาสติก
T-204711,2025-08-02,แชมพู
T-204712,2025-08-09,ชาเขียว
T-204712,2025-08-09,ถุงพลาสติก
T-204712,2025-08-09,น้ำดื่ม
T-204712,2025-08-09,ผงซักฟอก
T-204712,2025-08-09,แชมพู
T-204712,2025-08-09,ไข่ไก่
T-204713,2025-07-05,กาแฟสด
T-204713,2025-07-05,มันฝรั่งทอด
T-204714,2025-07-27,กาแฟสด
T-204714,2025-07-27,ถุงพลาสติก
T-204714,2025-07-27,บะหมี่กึ่งสำเร็จรูป
T-204715,2025-07-27,ถุงพลาสติก
T-204715,2025-07-27,บะหมี่กึ่งสำเร็จรูป
T-204716,2025-07-30,ถุงพลาสติก
T-204716,2025-07-30,นมสด
T-204717,2025-09-01,กาแฟสด
T-204717,2025-09-01,ขนมปัง
T-204717,2025-09-01,ถุงพลาสติก
T-204717,2025-09-01,บะหมี่กึ่งสำเร็จรูป
T-204717,2025-09-01,เบียร์
T-204717,2025-09-01,ไข่ไก่
T-204718,2025-08-19,ขนมปัง
T-204718,2025-08-19,ถุงพลาสติก
T-204718,2025-08-19,มันฝรั่งทอด
T-204719,2025-08-30,ชาเขียว
T-204719,2025-08-30,ถุงพลาสติก
T-204720,2025-08-17,กาแฟสด
T-204720,2025-08-17,ถุงพลาสติก
T-204720,2025-08-17,นมสด
T-204720,2025-08-17,มันฝรั่งทอด
T-204721,2025-07-22,ชาเขียว
T-204721,2025-07-22,ถุงพลาสติก
T-204722,2025-09-17,ชาเขียว
T-204722,2025-09-17,ถุงพลาสติก
T-204722,2025-09-17,ผงซักฟอก
T-204722,2025-09-17,ผ้าเช็ดทำความสะอาด
T-204722,2025-09-17,เบียร์
T-204722,2025-09-17,ไข่ไก่
T-204723,2025-09-20,ถุงพลาสติก
T-204723,2025-09-20,บะหมี่กึ่งสำเร็จรูป
T-204723,2025-09-20,ผ้าอ้อม
T-204723,2025-09-20,เบียร์
T-204724,2025-07-11,ถุงพลาสติก
T-204724,2025-07-11,น้ำดื่ม
T-204724,2025-07-11,บะหมี่กึ่งสำเร็จรูป
T-204724,2025-07-11,แชมพู
T-204725,2025-08-15,ถุงพลาสติก
T-204725,2025-08-15,บะหมี่กึ่งสำเร็จรูป
T-204725,2025-08-15,ผงซักฟอก
T-204725,2025-08-15,ผ้าอ้อม
T-204725,2025-08-15,ผ้าเช็ดทำความสะอาด
T-204726,2025-07-13,ขนมปัง
T-204726,2025-07-13,ถุงพลาสติก
T-204727,2025-09-25,กาแฟสด
T-204727,2025-09-25,ขนมปัง
T-204727,2025-09-25,ถุงพลาสติก
T-204727,2025-09-25,ผงซักฟอก
T-204728,2025-07-31,กาแฟสด
T-204728,2025-07-31,ถุงพลาสติก
T-204728,2025-07-31,นมสด
T-204729,2025-08-30,ขนมปัง
T-204729,2025-08-30,ถุงพลาสติก
T-204729,2025-08-30,บะหมี่กึ่งสำเร็จรูป
T-204729,2025-08-30,ผงซักฟอก
T-204729,2025-08-30,ไข่ไก่
T-204730,2025-07-01,ถุงพลาสติก
T-204730,2025-07-01,บะหมี่กึ่งสำเร็จรูป
T-204731,2025-07-12,ถุงพลาสติก
T-204731,2025-07-12,แชมพู
T-204732,2025-07-30,กาแฟสด
T-204732,2025-07-30,ถุงพลาสติก
T-204732,2025-07-30,มันฝรั่งทอด
T-204733,2025-08-14,นมสด
T-204733,2025-08-14,ผงซักฟอก
T-204734,2025-09-04,ถุงพลาสติก
T-204734,2025-09-04,นมสด
T-204734,2025-09-04,ผ้าเช็ดทำความสะอาด
T-204734,2025-09-04,ไข่ไก่
T-204735,2025-07-20,ชาเขียว
T-204735,2025-07-20,ถุงพลาสติก
T-204735,2025-07-20,บะหมี่กึ่งสำเร็จรูป
T-204736,2025-08-17,กาแฟสด
T-204736,2025-08-17,ถุงพลาสติก
T-204737,2025-07-01,ชาเขียว
T-204737,2025-07-01,ถุงพลาสติก
T-204737,2025-07-01,น้ำดื่ม
T-204737,2025-07-01,ผงซักฟอก
T-204737,2025-07-01,เบียร์
T-204738,2025-08-08,กาแฟสด
T-204738,2025-08-08,ถุงพลาสติก
T-204738,2025-08-08,น้ำดื่ม
T-204739,2025-09-04,ถุงพลาสติก
T-204739,2025-09-04,น้ำดื่ม
T-204740,2025-09-01,เบียร์
T-204741,2025-07-20,ชาเขียว
T-204741,2025-07-20,ถุงพลาสติก
T-204741,2025-07-20,นมสด
T-204741,2025-07-20,ไข่ไก่
T-204742,2025-07-01,ขนมปัง
T-204742,2025-07-01,ถุงพลาสติก
T-204742,2025-07-01,ผ้าอ้อม
T-204742,2025-07-01,ผ้าเช็ดทำความสะอาด
T-204743,2025-07-15,ถุงพลาสติก
T-204743,2025-07-15,ไข่ไก่
T-204744,2025-08-09,ชาเขียว
T-204744,2025-08-09,ถุงพลาสติก
T-204744,2025-08-09,นมสด
T-204744,2025-08-09,แชมพู
T-204744,2025-08-09,ไข่ไก่
T-204745,2025-09-11,ถุงพลาสติก
T-204745,2025-09-11,น้ำดื่ม
T-204746,2025-08-28,ขนมปัง
T-204746,2025-08-28,นมสด
T-204746,2025-08-28,ผ้าอ้อม
T-204747,2025-09-16,ถุงพลาสติก
T-204747,2025-09-16,บะหมี่กึ่งสำเร็จรูป
T-204747,2025-09-16,เบียร์
T-204748,2025-09-16,ถุงพลาสติก
T-204748,2025-09-16,น้ำดื่ม
T-204748,2025-09-16,บะหมี่กึ่งสำเร็จรูป
T-204749,2025-09-03,ถุงพลาสติก
T-204749,2025-09-03,น้ำดื่ม
T-204749,2025-09-03,ผ้าอ้อม
T-204749,2025-09-03,ผ้าเช็ดทำความสะอาด
T-204750,2025-08-06,ถุงพลาสติก
T-204750,2025-08-06,น้ำดื่ม
T-204751,2025-09-17,กาแฟสด
T-204751,2025-09-17,ถุงพลาสติก
T-204751,2025-09-17,เบียร์
T-204752,2025-09-12,ถุงพลาสติก
T-204752,2025-09-12,บะหมี่กึ่งสำเร็จรูป
T-204752,2025-09-12,ผงซักฟอก
T-204752,2025-09-12,มันฝรั่งทอด
T-204753,2025-07-09,ขนมปัง
T-204753,2025-07-09,ถุงพลาสติก
T-204753,2025-07-09,นมสด
T-204753,2025-07-09,ผงซักฟอก
T-204754,2025-07-27,ถุงพลาสติก
T-204754,2025-07-27,น้ำดื่ม
T-204754,2025-07-27,บะหมี่กึ่งสำเร็จรูป
T-204754,2025-07-27,ผ้าอ้อม
T-204755,2025-07-14,กาแฟสด
T-204755,2025-07-14,ถุงพลาสติก
T-204755,2025-07-14,น้ำดื่ม
T-204755,2025-07-14,ผงซักฟอก
T-204756,2025-07-29,ถุงพลาสติก
T-204756,2025-07-29,ผ้าอ้อม
T-204757,2025-08-05,ถุงพลาสติก
T-204757,2025-08-05,ผงซักฟอก
T-204757,2025-08-05,ไข่ไก่
T-204758,2025-07-07,ชาเขียว
T-204758,2025-07-07,ถุงพลาสติก
T-204758,2025-07-07,บะหมี่กึ่งสำเร็จรูป
T-204758,2025-07-07,ผงซักฟอก
T-204758,2025-07-07,ผ้าอ้อม
T-204758,2025-07-07,ผ้าเช็ดทำความสะอาด
T-204758,2025-07-07,ไข่ไก่
T-204759,2025-08-05,ขนมปัง
T-204759,2025-08-05,น้ำดื่ม
T-204759,2025-08-05,มันฝรั่งทอด
T-204759,2025-08-05,ไข่ไก่
T-204760,2025-08-23,ขนมปัง
T-204760,2025-08-23,ถุงพลาสติก
T-204760,2025-08-23,น้ำดื่ม
T-204760,2025-08-23,แชมพู
T-204761,2025-08-12,ขนมปัง
T-204761,2025-08-12,ถุงพลาสติก
T-204761,2025-08-12,บะหมี่กึ่งสำเร็จรูป
T-204762,2025-09-16,ชาเขียว
T-204762,2025-09-16,ถุงพลาสติก
T-204762,2025-09-16,มันฝรั่งทอด
T-204762,2025-09-16,แชมพู
T-204763,2025-07-12,นมสด
T-204763,2025-07-12,แชมพู
T-204764,2025-07-09,ชาเขียว
T-204764,2025-07-09,ถุงพลาสติก
T-204764,2025-07-09,น้ำดื่ม
T-204764,2025-07-09,ผ้าอ้อม
T-204764,2025-07-09,ผ้าเช็ดทำความสะอาด
T-204764,2025-07-09,เบียร์
T-204764,2025-07-09,ไข่ไก่
T-204765,2025-07-26,ขนมปัง
T-204765,2025-07-26,ชาเขียว
T-204765,2025-07-26,ถุงพลาสติก
T-204765,2025-07-26,นมสด
T-204766,2025-08-28,ถุงพลาสติก
T-204766,2025-08-28,ผ้าอ้อม
T-204766,2025-08-28,ผ้าเช็ดทำความสะอาด
T-204766,2025-08-28,ไข่ไก่
T-204767,2025-07-20,กาแฟสด
T-204767,2025-07-20,ถุงพลาสติก
T-204767,2025-07-20,น้ำดื่ม
T-204767,2025-07-20,มันฝรั่งทอด
T-204768,2025-08-28,ถุงพลาสติก
T-204769,2025-08-01,ขนมปัง
T-204769,2025-08-01,นมสด
T-204769,2025-08-01,น้ำดื่ม
T-204769,2025-08-01,ผ้าเช็ดทำความสะอาด
T-204770,2025-07-14,ขนมปัง
T-204770,2025-07-14,ถุงพลาสติก
T-204770,2025-07-14,ผ้าเช็ดทำความสะอาด
T-204770,2025-07-14,เบียร์
T-204771,2025-07-12,กาแฟสด
T-204772,2025-08-11,ผงซักฟอก
T-204772,2025-08-11,เบียร์
T-204773,2025-08-21,ขนมปัง
T-204773,2025-08-21,มันฝรั่งทอด
T-204773,2025-08-21,แชมพู
T-204774,2025-07-31,ถุงพลาสติก
T-204775,2025-07-21,ขนมปัง
T-204775,2025-07-21,ถุงพลาสติก
T-204775,2025-07-21,ไข่ไก่
T-204776,2025-08-26,กาแฟสด
T-204776,2025-08-26,ขนมปัง
T-204776,2025-08-26,แชมพู
T-204777,2025-07-27,ถุงพลาสติก
T-204777,2025-07-27,บะหมี่กึ่งสำเร็จรูป
T-204777,2025-07-27,ผ้าอ้อม
T-204777,2025-07-27,ผ้าเช็ดทำความสะอาด
T-204778,2025-08-01,ชาเขียว
T-204778,2025-08-01,ถุงพลาสติก
T-204779,2025-07-13,กาแฟสด
T-204779,2025-07-13,ถุงพลาสติก
T-204779,2025-07-13,น้ำดื่ม
T-204779,2025-07-13,บะหมี่กึ่งสำเร็จรูป
T-204779,2025-07-13,มันฝรั่งทอด
T-204780,2025-08-20,ถุงพลาสติก
T-204780,2025-08-20,ผงซักฟอก
T-204780,2025-08-20,เบียร์
T-204780,2025-08-20,ไข่ไก่
T-204781,2025-08-01,ถุงพลาสติก
T-204781,2025-08-01,นมสด
T-204781,2025-08-01,น้ำดื่ม
T-204781,2025-08-01,ผ้าอ้อม
T-204782,2025-07-22,ชาเขียว
T-204782,2025-07-22,ถุงพลาสติก
T-204782,2025-07-22,ผ้าเช็ดทำความสะอาด
T-204783,2025-07-23,ผงซักฟอก
T-204784,2025-07-11,นมสด
T-204784,2025-07-11,ไข่ไก่
T-204785,2025-09-16,กาแฟสด
T-204785,2025-09-16,ถุงพลาสติก
T-204785,2025-09-16,นมสด
T-204786,2025-07-12,น้ำดื่ม
T-204786,2025-07-12,บะหมี่กึ่งสำเร็จรูป
T-204787,2025-08-24,กาแฟสด
T-204787,2025-08-24,ถุงพลาสติก
T-204787,2025-08-24,นมสด
T-204787,2025-08-24,เบียร์
T-204788,2025-08-23,ชาเขียว
T-204788,2025-08-23,ถุงพลาสติก
T-204788,2025-08-23,เบียร์
T-204789,2025-08-27,ถุงพลาสติก
T-204789,2025-08-27,บะหมี่กึ่งสำเร็จรูป
T-204790,2025-09-18,แชมพู
T-204791,2025-08-21,ถุงพลาสติก
T-204791,2025-08-21,ผ้าอ้อม
T-204791,2025-08-21,ผ้าเช็ดทำความสะอาด
T-204792,2025-08-22,ชาเขียว
T-204792,2025-08-22,นมสด
T-204792,2025-08-22,บะหมี่กึ่งสำเร็จรูป
T-204793,2025-08-31,ถุงพลาสติก
T-204793,2025-08-31,ผงซักฟอก
T-204794,2025-08-09,ชาเขียว
T-204794,2025-08-09,ถุงพลาสติก
T-204794,2025-08-09,นมสด
T-204794,2025-08-09,ผ้าอ้อม
T-204794,2025-08-09,เบียร์
T-204795,2025-07-25,ชาเขียว
T-204795,2025-07-25,ถุงพลาสติก
T-204796,2025-09-01,ชาเขียว
T-204796,2025-09-01,ถุงพลาสติก
T-204797,2025-07-04,ขนมปัง
T-204797,2025-07-04,ถุงพลาสติก
T-204797,2025-07-04,น้ำดื่ม
T-204797,2025-07-04,ผงซักฟอก
T-204797,2025-07-04,ผ้าอ้อม
T-204797,2025-07-04,เบียร์
T-204798,2025-07-29,ชาเขียว
T-204798,2025-07-29,ถุงพลาสติก
T-204799,2025-07-19,ถุงพลาสติก
T-204799,2025-07-19,น้ำดื่ม
T-204799,2025-07-19,บะหมี่กึ่งสำเร็จรูป
T-204799,2025-07-19,ผงซักฟอก
T-204799,2025-07-19,ผ้าอ้อม
T-204800,2025-07-20,กาแฟสด
T-204800,2025-07-20,ถุงพลาสติก
T-204800,2025-07-20,เบียร์
T-204801,2025-08-16,ถุงพลาสติก
T-204801,2025-08-16,ผงซักฟอก
T-204801,2025-08-16,ผ้าอ้อม
T-204801,2025-08-16,ผ้าเช็ดทำความสะอาด
T-204801,2025-08-16,ไข่ไก่
T-204802,2025-07-05,ถุงพลาสติก
T-204802,2025-07-05,น้ำดื่ม
T-204803,2025-09-03,ถุงพลาสติก
T-204803,2025-09-03,ผ้าเช็ดทำความสะอาด
T-204803,2025-09-03,มันฝรั่งทอด
T-204803,2025-09-03,เบียร์
T-204804,2025-09-23,ขนมปัง
T-204804,2025-09-23,ชาเขียว
T-204804,2025-09-23,ถุงพลาสติก
T-204804,2025-09-23,น้ำดื่ม
T-204804,2025-09-23,ไข่ไก่
T-204805,2025-07-15,ชาเขียว
T-204805,2025-07-15,นมสด
T-204805,2025-07-15,บะหมี่กึ่งสำเร็จรูป
T-204805,2025-07-15,ผงซักฟอก
T-204806,2025-08-24,กาแฟสด
T-204806,2025-08-24,ขนมปัง
T-204806,2025-08-24,น้ำดื่ม
T-204807,2025-09-23,ชาเขียว
T-204807,2025-09-23,ถุงพลาสติก
T-204807,2025-09-23,นมสด
T-204808,2025-07-29,กาแฟสด
T-204808,2025-07-29,ถุงพลาสติก
T-204808,2025-07-29,บะหมี่กึ่งสำเร็จรูป
T-204808,2025-07-29,ผ้าอ้อม
T-204809,2025-09-13,กาแฟสด
T-204809,2025-09-13,ถุงพลาสติก
T-204809,2025-09-13,น้ำดื่ม
T-204810,2025-08-25,น้ำดื่ม
T-204811,2025-07-06,ถุงพลาสติก
T-204811,2025-07-06,บะหมี่กึ่งสำเร็จรูป
T-204812,2025-07-28,กาแฟสด
T-204812,2025-07-28,ถุงพลาสติก
T-204812,2025-07-28,น้ำดื่ม
T-204812,2025-07-28,ผ้าเช็ดทำความสะอาด
T-204812,2025-07-28,มันฝรั่งทอด
T-204813,2025-09-03,ชาเขียว
T-204813,2025-09-03,ถุงพลาสติก
T-204813,2025-09-03,บะหมี่กึ่งสำเร็จรูป
T-204813,2025-09-03,เบียร์
T-204813,2025-09-03,ไข่ไก่
T-204814,2025-07-12,ถุงพลาสติก
T-204814,2025-07-12,แชมพู
T-204815,2025-08-29,ชาเขียว
T-204815,2025-08-29,ถุงพลาสติก
T-204815,2025-08-29,น้ำดื่ม
T-204816,2025-07-12,กาแฟสด
T-204816,2025-07-12,ถุงพลาสติก
T-204817,2025-09-13,ชาเขียว
T-204817,2025-09-13,ถุงพลาสติก
T-204817,2025-09-13,นมสด
T-204817,2025-09-13,บะหมี่กึ่งสำเร็จรูป
T-204817,2025-09-13,ผ้าเช็ดทำความสะอาด
T-204818,2025-09-06,ขนมปัง
T-204818,2025-09-06,ถุงพลาสติก
T-204819,2025-08-23,ชาเขียว
T-204819,2025-08-23,ถุงพลาสติก
T-204819,2025-08-23,นมสด
T-204819,2025-08-23,น้ำดื่ม
T-204820,2025-07-27,กาแฟสด
T-204820,2025-07-27,ถุงพลาสติก
T-204820,2025-07-27,นมสด
T-204820,2025-07-27,เบียร์
T-204821,2025-09-24,ชาเขียว
T-204821,2025-09-24,เบียร์
T-204822,2025-09-23,กาแฟสด
T-204822,2025-09-23,บะหมี่กึ่งสำเร็จรูป
T-204822,2025-09-23,ผงซักฟอก
T-204822,2025-09-23,แชมพู
T-204823,2025-08-23,กาแฟสด
T-204823,2025-08-23,ถุงพลาสติก
T-204823,2025-08-23,น้ำดื่ม
T-204823,2025-08-23,มันฝรั่งทอด
T-204824,2025-08-14,กาแฟสด
T-204824,2025-08-14,ถุงพลาสติก
T-204824,2025-08-14,น้ำดื่ม
T-204824,2025-08-14,ไข่ไก่
T-204825,2025-07-01,ชาเขียว
T-204825,2025-07-01,ถุงพลาสติก
T-204825,2025-07-01,น้ำดื่ม
T-204825,2025-07-01,มันฝรั่งทอด
T-204826,2025-08-14,ขนมปัง
T-204826,2025-08-14,ถุงพลาสติก
T-204827,2025-08-26,กาแฟสด
T-204827,2025-08-26,ขนมปัง
T-204827,2025-08-26,ถุงพลาสติก
T-204827,2025-08-26,น้ำดื่ม
T-204827,2025-08-26,ผงซักฟอก
T-204828,2025-09-22,ถุงพลาสติก
T-204828,2025-09-22,เบียร์
T-204828,2025-09-22,ไข่ไก่
T-204829,2025-09-26,ถุงพลาสติก
T-204830,2025-07-27,ถุงพลาสติก
T-204830,2025-07-27,นมสด
T-204830,2025-07-27,น้ำดื่ม
T-204830,2025-07-27,ไข่ไก่
T-204831,2025-08-24,กาแฟสด
T-204831,2025-08-24,ขนมปัง
T-204831,2025-08-24,ถุงพลาสติก
T-204831,2025-08-24,น้ำดื่ม
T-204831,2025-08-24,ผงซักฟอก
T-204832,2025-07-11,ขนมปัง
T-204832,2025-07-11,ถุงพลาสติก
T-204832,2025-07-11,ผงซักฟอก
T-204833,2025-09-01,กาแฟสด
